source.ip,destination.ip,destination.port
192.168.4.88,104.244.42.65,80
192.168.4.115,172.217.160.78,443
192.168.2.230,10.0.1.247,3306
192.168.4.238,10.0.0.1,3389
192.168.2.153,151.101.193.69,80
192.168.1.194,23.185.0.2,53
192.168.4.73,10.0.0.27,22
192.168.2.34,10.0.1.171,3306
192.168.2.183,10.0.1.92,3306
192.168.2.51,104.244.42.65,80
192.168.1.194,104.244.42.65,53
192.168.4.115,10.0.0.119,22
192.168.4.88,31.13.72.36,443
192.168.2.113,10.0.1.86,3306
192.168.4.88,142.250.190.46,53
192.168.4.238,52.94.236.248,80
192.168.2.146,104.244.42.65,443
192.168.4.88,151.101.193.69,80
192.168.2.112,199.232.69.194,80
192.168.3.68,10.0.0.245,3389
192.168.4.73,10.0.0.32,3389
192.168.5.229,31.13.72.36,53
192.168.4.115,52.94.236.248,53
192.168.5.229,10.0.0.1,22
192.168.5.252,23.185.0.2,443
192.168.4.238,52.94.236.248,443
192.168.2.51,151.101.1.69,22
192.168.5.229,142.250.190.46,80
192.168.4.73,10.0.0.32,22
192.168.5.170,52.94.236.248,443
192.168.1.218,10.0.0.25,3389
192.168.4.238,172.217.160.78,80
192.168.2.112,172.217.160.78,80
192.168.2.26,10.0.1.234,3306
192.168.3.246,10.0.0.17,22
192.168.1.111,10.0.0.1,22
192.168.2.146,10.0.0.151,443
192.168.4.115,10.0.0.149,3306
192.168.2.112,172.217.160.78,443
192.168.2.51,10.0.0.151,22
192.168.2.110,10.0.0.1,22
192.168.5.170,10.0.0.149,22
192.168.3.68,31.13.72.36,53
192.168.2.146,10.0.0.245,3389
192.168.1.114,151.101.1.69,80
192.168.1.111,199.232.69.194,443
192.168.2.153,151.101.1.69,53
192.168.2.110,10.0.0.32,3389
192.168.4.88,10.0.0.119,22
192.168.2.110,10.0.0.27,3389
192.168.4.238,10.0.0.25,3389
192.168.5.229,10.0.0.119,161
192.168.2.112,142.250.190.46,80
192.168.5.252,10.0.0.32,3389
192.168.2.112,52.94.236.248,80
192.168.3.31,10.0.0.17,22
192.168.3.246,23.185.0.2,3306
192.168.3.246,172.217.160.78,53
192.168.2.13,10.0.1.206,3306
192.168.1.194,13.107.42.14,443
192.168.2.110,199.232.69.194,443
192.168.4.115,13.107.42.14,53
192.168.1.111,199.232.69.194,443
192.168.3.246,151.101.193.69,443
192.168.4.238,151.101.193.69,443
192.168.1.194,151.101.193.69,53
192.168.5.229,151.101.193.69,443
192.168.3.246,10.0.0.245,161
192.168.2.110,13.107.42.14,80
192.168.4.238,52.94.236.248,443
192.168.1.218,10.0.0.151,23
192.168.2.153,10.0.0.149,3389
192.168.2.153,104.244.42.65,53
192.168.4.73,10.0.0.27,22
192.168.1.111,10.0.0.151,3389
192.168.2.153,151.101.193.69,53
192.168.5.252,23.185.0.2,80
192.168.2.125,10.0.1.230,3306
192.168.5.82,10.0.0.27,22
192.168.2.24,10.0.1.175,3306
192.168.2.130,10.0.1.103,3306
192.168.5.229,104.244.42.65,443
192.168.3.246,10.0.0.27,3389
192.168.2.51,10.0.0.17,3389
192.168.5.82,31.13.72.36,443
192.168.1.218,151.101.193.69,443
192.168.2.124,10.0.1.78,3306
192.168.3.246,151.101.193.69,443
192.168.5.229,10.0.0.32,53
192.168.2.37,10.0.1.243,3306
192.168.2.47,10.0.1.181,3306
192.168.4.88,10.0.0.149,1433
192.168.4.115,104.244.42.65,80
192.168.1.114,10.0.0.27,3389
192.168.5.170,104.244.42.65,443
192.168.1.194,151.101.1.69,80
192.168.3.246,142.250.190.46,443
192.168.4.115,10.0.0.32,22
192.168.2.178,10.0.1.51,3306
192.168.4.73,104.244.42.65,53
192.168.2.15,10.0.1.117,3306
192.168.2.153,10.0.0.25,21
192.168.5.82,104.244.42.65,53
192.168.2.146,31.13.72.36,443
192.168.2.42,10.0.1.159,3306
192.168.4.115,10.0.0.149,3389
192.168.5.229,151.101.1.69,23
192.168.5.170,142.250.190.46,80
192.168.2.167,10.0.1.195,3306
192.168.2.153,10.0.0.149,3389
192.168.2.174,10.0.1.244,3306
192.168.5.170,23.185.0.2,443
192.168.2.103,10.0.1.21,3306
192.168.4.73,31.13.72.36,443
192.168.4.73,10.0.0.1,53
192.168.2.110,199.232.69.194,53
192.168.4.238,151.101.193.69,53
192.168.1.114,13.107.42.14,80
192.168.2.246,10.0.1.15,3306
192.168.2.110,52.94.236.248,80
192.168.4.238,10.0.0.245,3389
192.168.4.115,10.0.0.245,22
192.168.2.110,10.0.0.32,3389
192.168.1.114,199.232.69.194,53
192.168.1.111,10.0.0.245,22
192.168.5.170,10.0.0.119,22
192.168.5.170,10.0.0.119,3389
192.168.4.88,10.0.0.27,3306
192.168.3.246,31.13.72.36,80
192.168.2.51,10.0.0.27,3389
192.168.2.175,10.0.1.57,3306
192.168.1.194,10.0.0.32,3389
192.168.5.82,10.0.0.1,22
192.168.1.111,151.101.1.69,80
192.168.1.194,52.94.236.248,21
192.168.2.146,23.185.0.2,53
192.168.2.246,10.0.1.17,3306
192.168.2.110,199.232.69.194,80
192.168.1.194,31.13.72.36,53
192.168.2.155,10.0.1.240,3306
192.168.2.146,10.0.0.27,22
192.168.2.110,31.13.72.36,80
192.168.2.173,10.0.1.138,3306
192.168.4.73,172.217.160.78,443
192.168.2.154,10.0.1.104,3306
192.168.3.31,172.217.160.78,80
192.168.5.229,13.107.42.14,53
192.168.4.88,104.244.42.65,53
192.168.4.115,52.94.236.248,80
192.168.1.194,10.0.0.32,22
192.168.2.25,10.0.1.74,3306
192.168.1.194,10.0.0.1,22
192.168.5.170,23.185.0.2,443
192.168.2.153,10.0.1.22,3306
192.168.4.73,10.0.0.1,22
192.168.5.82,10.0.0.245,3389
192.168.2.146,10.0.0.245,3389
192.168.2.83,10.0.1.201,3306
192.168.5.170,172.217.160.78,443
192.168.1.111,10.0.0.27,3389
192.168.2.82,10.0.1.213,3306
192.168.3.246,10.0.0.32,22
192.168.3.31,151.101.1.69,53
192.168.2.199,10.0.1.179,3306
192.168.2.206,10.0.1.146,3306
192.168.5.82,10.0.0.119,22
192.168.2.153,52.94.236.248,443
192.168.4.88,23.185.0.2,443
192.168.5.170,10.0.0.245,3389
192.168.4.115,52.94.236.248,443
192.168.1.194,10.0.0.17,22
192.168.2.110,10.0.0.32,3389
192.168.2.42,10.0.1.84,3306
192.168.3.31,13.107.42.14,443
192.168.1.114,10.0.0.27,3389
192.168.5.170,10.0.0.27,3389
192.168.2.117,10.0.1.21,3306
192.168.2.110,142.250.190.46,53
192.168.2.153,13.107.42.14,53
192.168.2.162,10.0.1.55,3306
192.168.1.194,10.0.0.17,3389
192.168.2.153,31.13.72.36,53
192.168.1.114,10.0.0.149,3389
192.168.2.110,10.0.0.25,22
192.168.5.229,199.232.69.194,53
192.168.5.170,142.250.190.46,80
192.168.5.170,151.101.193.69,80
192.168.2.146,13.107.42.14,53
192.168.4.115,151.101.193.69,80
192.168.5.229,52.94.236.248,80
192.168.4.73,31.13.72.36,25
192.168.2.95,10.0.1.40,3306
192.168.2.112,52.94.236.248,161
192.168.4.115,151.101.1.69,3389
192.168.1.194,151.101.193.69,53
192.168.1.111,31.13.72.36,80
192.168.2.254,10.0.1.173,3306
192.168.2.110,10.0.0.151,22
192.168.2.219,10.0.1.116,3306
192.168.1.111,10.0.0.149,3389
192.168.2.94,10.0.1.21,3306
192.168.2.110,10.0.0.151,3389
192.168.4.73,151.101.1.69,443
192.168.2.146,10.0.0.32,53
192.168.5.252,10.0.0.32,22
192.168.1.218,104.244.42.65,80
192.168.5.82,151.101.1.69,80
192.168.2.178,10.0.1.118,3306
192.168.2.1,10.0.1.112,3306
192.168.1.111,10.0.0.32,23
192.168.5.252,10.0.0.149,3389
192.168.1.111,10.0.0.17,22
192.168.2.51,142.250.190.46,443
192.168.4.73,23.185.0.2,1433
192.168.1.218,10.0.0.27,3389
192.168.2.243,10.0.1.100,3306
192.168.1.218,10.0.0.149,22
192.168.4.238,10.0.0.1,53
192.168.5.229,10.0.0.151,3389
192.168.4.88,10.0.0.17,3389
192.168.1.114,10.0.0.17,3389
192.168.2.227,10.0.1.32,3306
192.168.2.232,10.0.1.137,3306
192.168.5.252,10.0.0.25,3389
192.168.4.115,151.101.1.69,53
192.168.4.88,10.0.0.27,80
192.168.3.31,172.217.160.78,80
192.168.1.111,10.0.0.27,53
192.168.1.114,10.0.0.149,22
192.168.2.51,10.0.0.119,23
192.168.3.246,10.0.0.25,3389
192.168.5.229,52.94.236.248,443
192.168.5.252,23.185.0.2,53
192.168.1.111,13.107.42.14,443
192.168.5.170,10.0.0.149,22
192.168.2.146,10.0.0.1,3389
192.168.5.170,199.232.69.194,53
192.168.2.80,10.0.1.23,3306
192.168.2.146,13.107.42.14,53
192.168.5.252,151.101.193.69,53
192.168.3.68,13.107.42.14,80
192.168.4.88,10.0.0.32,22
192.168.5.170,151.101.1.69,443
192.168.4.238,13.107.42.14,80
192.168.2.110,52.94.236.248,53
192.168.2.224,10.0.1.245,3306
192.168.1.218,23.185.0.2,80
192.168.1.218,10.0.0.245,22
192.168.2.207,10.0.1.116,3306
192.168.2.112,151.101.1.69,53
192.168.2.51,10.0.0.25,22
192.168.4.238,172.217.160.78,3306
192.168.1.111,199.232.69.194,80
192.168.4.88,13.107.42.14,22
192.168.2.122,10.0.1.104,3306
192.168.2.112,10.0.0.149,22
192.168.2.198,10.0.1.194,3306
192.168.4.73,104.244.42.65,80
192.168.2.112,10.0.1.200,3306
192.168.5.229,199.232.69.194,80
192.168.5.252,199.232.69.194,443
192.168.2.110,142.250.190.46,80
192.168.4.238,10.0.0.151,22
192.168.1.114,23.185.0.2,53
192.168.3.68,10.0.0.27,161
192.168.3.246,151.101.1.69,80
192.168.4.115,10.0.0.27,23
192.168.2.153,10.0.0.27,3389
192.168.1.114,199.232.69.194,53
192.168.1.114,10.0.0.32,3389
192.168.1.194,31.13.72.36,80
192.168.2.112,10.0.0.149,22
192.168.2.164,10.0.1.110,3306
192.168.5.252,10.0.0.27,22
192.168.2.146,151.101.193.69,443
192.168.3.68,151.101.1.69,80
192.168.5.229,104.244.42.65,443
192.168.1.114,13.107.42.14,80
192.168.5.170,31.13.72.36,443
192.168.5.252,199.232.69.194,443
192.168.4.73,23.185.0.2,53
192.168.2.164,10.0.1.245,3306
192.168.3.68,52.94.236.248,443
192.168.4.115,10.0.0.151,22
192.168.4.238,23.185.0.2,23
192.168.3.68,10.0.0.245,22
192.168.1.114,10.0.0.32,22
192.168.3.31,13.107.42.14,123
192.168.4.115,199.232.69.194,53
192.168.4.88,31.13.72.36,53
192.168.2.112,23.185.0.2,53
192.168.5.170,10.0.0.149,22
192.168.1.114,172.217.160.78,443
192.168.2.110,104.244.42.65,80
192.168.5.170,151.101.1.69,3389
192.168.5.170,52.94.236.248,443
192.168.2.112,199.232.69.194,3306
192.168.4.73,142.250.190.46,53
192.168.2.110,199.232.69.194,80
192.168.5.252,10.0.0.17,3389
192.168.2.103,10.0.1.106,3306
192.168.3.246,199.232.69.194,80
192.168.2.110,172.217.160.78,443
192.168.2.153,10.0.0.151,22
192.168.1.114,151.101.193.69,443
192.168.2.51,142.250.190.46,443
192.168.2.112,104.244.42.65,80
192.168.1.111,104.244.42.65,80
192.168.5.229,52.94.236.248,53
192.168.5.170,52.94.236.248,53
192.168.5.229,10.0.0.27,3389
192.168.3.68,142.250.190.46,53
192.168.2.161,10.0.1.151,3306
192.168.3.31,13.107.42.14,53
192.168.3.68,10.0.0.17,3389
192.168.1.218,31.13.72.36,80
192.168.5.229,142.250.190.46,80
192.168.3.246,31.13.72.36,80
192.168.3.246,10.0.0.32,22
192.168.4.73,10.0.0.17,22
192.168.1.218,10.0.0.149,22
192.168.3.246,172.217.160.78,80
192.168.3.68,13.107.42.14,443
192.168.1.111,151.101.193.69,53
192.168.2.11,10.0.1.116,3306
192.168.4.115,199.232.69.194,53
192.168.5.252,151.101.193.69,1433
192.168.2.146,10.0.0.25,3389
192.168.4.238,151.101.1.69,53
192.168.4.115,142.250.190.46,80
192.168.4.73,104.244.42.65,53
192.168.2.112,13.107.42.14,53
192.168.4.88,10.0.0.32,22
192.168.4.73,23.185.0.2,443
192.168.2.110,10.0.0.27,161
192.168.2.146,199.232.69.194,443
192.168.2.51,10.0.0.25,22
192.168.5.252,151.101.193.69,123
192.168.5.82,23.185.0.2,80
192.168.2.213,10.0.1.108,3306
192.168.2.146,10.0.0.245,22
192.168.1.194,10.0.0.17,3389
192.168.5.170,10.0.0.25,3389
192.168.4.115,10.0.0.119,3389
192.168.2.108,10.0.1.236,3306
192.168.3.68,10.0.0.245,22
192.168.1.218,151.101.193.69,21
192.168.2.112,10.0.0.25,22
192.168.1.111,10.0.0.17,22
192.168.2.87,10.0.1.116,3306
192.168.3.68,52.94.236.248,21
192.168.3.31,10.0.0.17,161
192.168.5.82,31.13.72.36,80
192.168.1.194,10.0.0.119,22
192.168.1.114,142.250.190.46,53
192.168.2.153,199.232.69.194,443
192.168.2.51,31.13.72.36,53
192.168.1.114,13.107.42.14,53
192.168.4.238,31.13.72.36,80
192.168.2.153,10.0.0.149,1433
192.168.1.194,10.0.0.119,22
192.168.4.88,172.217.160.78,80
192.168.3.68,151.101.193.69,53
192.168.3.31,10.0.0.32,22
192.168.1.218,52.94.236.248,53
192.168.1.114,199.232.69.194,80
192.168.2.51,23.185.0.2,53
192.168.1.114,151.101.193.69,1433
192.168.3.246,10.0.0.25,3389
192.168.2.215,10.0.1.159,3306
192.168.5.170,151.101.1.69,53
192.168.2.239,10.0.1.120,3306
192.168.1.218,10.0.0.151,3389
192.168.2.248,10.0.1.191,3306
192.168.3.246,10.0.0.149,22
192.168.1.194,151.101.1.69,25
192.168.5.229,199.232.69.194,443
192.168.3.68,10.0.0.32,3389
192.168.3.246,10.0.0.27,3389
192.168.5.170,10.0.0.27,22
192.168.2.51,151.101.1.69,80
192.168.1.114,52.94.236.248,23
192.168.1.194,104.244.42.65,3306
192.168.2.18,10.0.1.164,3306
192.168.4.115,151.101.1.69,80
192.168.3.31,31.13.72.36,80
192.168.3.31,10.0.0.1,22
192.168.1.111,104.244.42.65,53
192.168.1.111,172.217.160.78,53
192.168.4.73,142.250.190.46,80
192.168.5.82,172.217.160.78,80
192.168.2.51,10.0.0.151,22
192.168.2.174,10.0.1.80,3306
192.168.2.113,10.0.1.91,3306
192.168.1.218,10.0.0.32,3389
192.168.4.115,104.244.42.65,53
192.168.4.88,104.244.42.65,53
192.168.3.68,10.0.0.32,21
192.168.1.111,10.0.0.151,3389
192.168.5.229,172.217.160.78,80
192.168.5.170,172.217.160.78,80
192.168.5.82,104.244.42.65,23
192.168.3.246,199.232.69.194,80
192.168.1.111,23.185.0.2,53
192.168.4.115,10.0.0.151,22
192.168.2.32,10.0.1.224,3306
192.168.5.229,151.101.193.69,443
192.168.1.114,199.232.69.194,443
192.168.5.252,142.250.190.46,80
192.168.2.155,10.0.1.181,3306
192.168.4.115,31.13.72.36,21
192.168.3.68,10.0.0.27,22
192.168.3.68,10.0.0.151,3389
192.168.3.68,31.13.72.36,80
192.168.2.40,10.0.1.150,3306
192.168.1.114,10.0.0.17,22
192.168.2.153,142.250.190.46,53
192.168.2.51,52.94.236.248,53
192.168.2.31,10.0.1.191,3306
192.168.2.161,10.0.1.59,3306
192.168.3.68,10.0.0.27,22
192.168.1.194,10.0.0.149,443
192.168.4.115,10.0.0.32,22
192.168.2.146,31.13.72.36,80
192.168.1.111,172.217.160.78,443
192.168.1.114,199.232.69.194,3389
192.168.4.88,52.94.236.248,443
192.168.2.112,104.244.42.65,53
192.168.5.229,104.244.42.65,80
192.168.2.51,10.0.0.119,22
192.168.5.229,151.101.193.69,53
192.168.2.146,10.0.0.1,22
192.168.5.82,10.0.0.17,3389
192.168.3.68,10.0.0.27,22
192.168.2.110,52.94.236.248,53
192.168.4.88,142.250.190.46,443
192.168.1.218,104.244.42.65,80
192.168.1.114,10.0.0.25,3389
192.168.2.153,23.185.0.2,443
192.168.1.218,13.107.42.14,53
192.168.4.88,142.250.190.46,123
192.168.1.194,10.0.0.32,22
192.168.5.252,10.0.0.151,53
192.168.5.82,172.217.160.78,80
192.168.2.146,23.185.0.2,443
192.168.1.194,13.107.42.14,80
192.168.5.252,142.250.190.46,80
192.168.1.194,13.107.42.14,443
192.168.2.153,10.0.0.32,22
192.168.2.110,10.0.0.119,3389
192.168.5.82,10.0.0.245,3389
192.168.2.153,23.185.0.2,443
192.168.4.73,151.101.1.69,443
192.168.5.170,104.244.42.65,443
192.168.1.111,10.0.0.32,3389
192.168.4.238,199.232.69.194,53
192.168.4.88,52.94.236.248,53
192.168.4.115,31.13.72.36,123
192.168.1.218,31.13.72.36,53
192.168.2.153,13.107.42.14,443
192.168.5.170,151.101.193.69,53
192.168.1.194,10.0.0.245,3389
192.168.3.31,13.107.42.14,443
192.168.2.140,10.0.1.132,3306
192.168.2.112,151.101.1.69,80
192.168.4.73,199.232.69.194,25
192.168.4.238,23.185.0.2,443
192.168.2.153,10.0.0.245,22
192.168.1.114,23.185.0.2,80
192.168.1.194,52.94.236.248,80
192.168.4.88,52.94.236.248,53
192.168.3.31,142.250.190.46,53
192.168.2.115,10.0.1.110,3306
192.168.3.246,10.0.0.32,22
192.168.4.73,104.244.42.65,21
192.168.3.68,199.232.69.194,443
192.168.2.146,199.232.69.194,80
192.168.2.146,13.107.42.14,3389
192.168.4.88,10.0.0.27,3389
192.168.2.33,10.0.1.156,3306
192.168.5.170,10.0.0.27,22
192.168.2.54,10.0.1.136,3306
192.168.1.114,10.0.0.245,3389
192.168.2.112,199.232.69.194,80
192.168.3.31,10.0.0.151,22
192.168.2.110,13.107.42.14,53
192.168.4.88,10.0.0.149,3389
192.168.3.31,142.250.190.46,3306
192.168.4.88,23.185.0.2,53
192.168.2.136,10.0.1.20,3306
192.168.5.229,151.101.1.69,443
192.168.5.229,10.0.0.119,3389
192.168.2.7,10.0.1.110,3306
192.168.1.218,23.185.0.2,80
192.168.2.225,10.0.1.186,3306
192.168.2.198,10.0.1.210,3306
192.168.1.114,31.13.72.36,53
192.168.2.146,31.13.72.36,80
192.168.4.88,151.101.1.69,443
192.168.1.218,151.101.193.69,53
192.168.4.238,10.0.0.25,22
192.168.1.111,10.0.0.27,3389
192.168.4.88,23.185.0.2,161
192.168.4.73,10.0.0.1,3389
192.168.2.51,151.101.193.69,80
192.168.2.51,31.13.72.36,53
192.168.2.84,10.0.1.173,3306
192.168.2.51,23.185.0.2,80
192.168.2.153,172.217.160.78,443
192.168.2.221,10.0.1.51,3306
192.168.4.73,10.0.0.32,3389
192.168.4.73,10.0.0.245,3389
192.168.2.112,142.250.190.46,443
192.168.2.110,10.0.0.151,3389
192.168.2.146,10.0.0.119,3389
192.168.2.51,13.107.42.14,443
192.168.5.170,10.0.0.119,22
192.168.4.238,151.101.193.69,80
192.168.2.162,10.0.1.252,3306
192.168.3.246,151.101.193.69,443
192.168.2.51,151.101.1.69,53
192.168.4.73,31.13.72.36,53
192.168.5.229,10.0.0.149,3389
192.168.2.110,104.244.42.65,443
192.168.2.146,10.0.0.25,161
192.168.2.153,10.0.1.127,3306
192.168.1.114,10.0.0.149,3389
192.168.4.73,10.0.0.17,3389
192.168.2.123,10.0.1.58,3306
192.168.2.71,10.0.1.81,3306
192.168.2.110,104.244.42.65,443
192.168.2.146,52.94.236.248,53
192.168.2.51,10.0.0.245,3389
192.168.5.170,142.250.190.46,443
192.168.2.233,10.0.1.56,3306
192.168.1.194,142.250.190.46,53
192.168.2.146,10.0.0.17,22
192.168.4.88,142.250.190.46,80
192.168.3.246,13.107.42.14,53
192.168.4.115,10.0.0.119,22
192.168.2.24,10.0.1.180,3306
192.168.4.88,199.232.69.194,53
192.168.2.227,10.0.1.165,3306
192.168.1.194,104.244.42.65,80
192.168.2.153,104.244.42.65,443
192.168.2.245,10.0.1.159,3306
192.168.2.112,104.244.42.65,80
192.168.3.31,13.107.42.14,443
192.168.5.170,10.0.0.149,3389
192.168.4.238,52.94.236.248,23
192.168.2.61,10.0.1.165,3306
192.168.4.115,52.94.236.248,443
192.168.2.153,10.0.0.25,22
192.168.4.115,31.13.72.36,53
192.168.4.88,52.94.236.248,80
192.168.2.153,10.0.0.149,22
192.168.3.31,10.0.0.25,22
192.168.2.110,31.13.72.36,80
192.168.2.48,10.0.1.132,3306
192.168.5.170,10.0.0.151,3389
192.168.2.209,10.0.1.12,3306
192.168.5.82,10.0.0.151,3389
192.168.2.115,10.0.1.145,3306
192.168.1.114,10.0.0.151,22
192.168.4.238,199.232.69.194,161
192.168.4.238,10.0.0.119,53
192.168.2.51,172.217.160.78,53
192.168.5.252,10.0.0.149,3389
192.168.3.246,23.185.0.2,53
192.168.2.112,104.244.42.65,53
192.168.4.238,13.107.42.14,53
192.168.2.146,52.94.236.248,53
192.168.1.114,13.107.42.14,80
192.168.3.68,10.0.0.27,3389
192.168.2.146,172.217.160.78,80
192.168.5.229,10.0.0.119,3389
192.168.2.146,10.0.0.149,23
192.168.2.178,10.0.1.121,3306
192.168.2.110,10.0.0.245,22
192.168.4.73,10.0.0.25,3389
192.168.3.31,10.0.0.1,3389
192.168.2.153,23.185.0.2,53
192.168.1.114,151.101.193.69,80
192.168.1.114,104.244.42.65,53
192.168.4.73,172.217.160.78,80
192.168.5.82,10.0.0.25,3389
192.168.2.110,10.0.0.151,21
192.168.4.238,104.244.42.65,3306
192.168.3.68,151.101.193.69,53
192.168.2.247,10.0.1.240,3306
192.168.4.88,151.101.1.69,53
192.168.2.153,199.232.69.194,80
192.168.1.114,10.0.0.119,161
192.168.4.115,10.0.0.1,22
192.168.4.88,10.0.0.151,22
192.168.4.238,10.0.0.25,22
192.168.2.116,10.0.1.248,3306
192.168.1.114,10.0.0.27,22
192.168.1.218,13.107.42.14,123
192.168.1.218,142.250.190.46,80
192.168.5.170,10.0.0.149,22
192.168.1.218,172.217.160.78,80
192.168.3.68,10.0.0.27,21
192.168.2.146,10.0.0.1,3389
192.168.4.238,10.0.0.149,22
192.168.5.229,142.250.190.46,21
192.168.3.31,151.101.193.69,80
192.168.3.246,10.0.0.32,22
192.168.3.68,142.250.190.46,53
192.168.1.114,10.0.0.17,3389
192.168.4.88,104.244.42.65,443
192.168.2.110,10.0.0.119,3389
192.168.1.194,199.232.69.194,80
192.168.3.31,10.0.0.27,22
192.168.3.246,199.232.69.194,80
192.168.4.115,199.232.69.194,80
192.168.5.252,151.101.1.69,443
192.168.4.115,10.0.0.149,3389
192.168.3.31,13.107.42.14,53
192.168.1.194,52.94.236.248,443
192.168.2.234,10.0.1.121,3306
192.168.5.252,10.0.0.151,22
192.168.5.252,10.0.0.32,22
192.168.5.170,172.217.160.78,80
192.168.5.229,172.217.160.78,53
192.168.4.238,151.101.1.69,161
192.168.3.31,151.101.193.69,80
192.168.4.88,151.101.1.69,1433
192.168.5.82,199.232.69.194,443
192.168.5.82,10.0.0.149,3389
192.168.2.112,199.232.69.194,23
192.168.2.146,31.13.72.36,443
192.168.2.102,10.0.1.120,3306
192.168.3.68,10.0.0.17,22
192.168.5.229,10.0.0.149,22
192.168.2.153,151.101.1.69,53
192.168.2.51,10.0.0.17,3389
192.168.3.246,13.107.42.14,80
192.168.4.73,151.101.1.69,53
192.168.2.51,172.217.160.78,53
192.168.1.114,31.13.72.36,53
192.168.5.252,142.250.190.46,443
192.168.4.115,23.185.0.2,25
192.168.4.238,199.232.69.194,80
192.168.3.246,10.0.0.27,1433
192.168.3.31,31.13.72.36,443
192.168.2.143,10.0.1.59,3306
192.168.1.114,10.0.0.149,3389
192.168.2.51,10.0.0.27,22
192.168.1.218,10.0.0.32,3389
192.168.2.112,52.94.236.248,80
192.168.3.68,10.0.0.119,22
192.168.2.153,151.101.193.69,80
192.168.5.229,151.101.193.69,53
192.168.3.31,10.0.0.17,22
192.168.1.194,10.0.0.245,22
192.168.2.110,10.0.0.245,22
192.168.4.238,13.107.42.14,53
192.168.2.153,172.217.160.78,443
192.168.2.134,10.0.1.228,3306
192.168.5.82,199.232.69.194,53
192.168.3.68,10.0.0.25,3389
192.168.4.88,13.107.42.14,80
192.168.2.51,10.0.0.32,22
192.168.3.31,10.0.0.25,22
192.168.1.114,10.0.0.119,22
192.168.2.12,10.0.1.98,3306
192.168.1.114,10.0.0.27,22
192.168.5.170,172.217.160.78,53
192.168.2.239,10.0.1.220,3306
192.168.5.252,151.101.1.69,80
192.168.2.51,172.217.160.78,443
192.168.3.31,10.0.0.32,3389
192.168.2.51,52.94.236.248,443
192.168.4.238,31.13.72.36,443
192.168.2.153,23.185.0.2,123
192.168.1.114,151.101.1.69,80
192.168.2.110,104.244.42.65,80
192.168.2.227,10.0.1.176,3306
192.168.3.31,151.101.1.69,53
192.168.2.51,142.250.190.46,53
192.168.4.88,10.0.0.27,3389
192.168.5.229,142.250.190.46,443
192.168.1.218,172.217.160.78,443
192.168.2.35,10.0.1.245,3306
192.168.2.69,10.0.1.195,3306
192.168.2.51,52.94.236.248,53
192.168.1.111,10.0.0.245,22
192.168.2.215,10.0.1.123,3306
192.168.4.238,172.217.160.78,22
192.168.5.229,10.0.0.17,22
192.168.2.110,10.0.0.119,25
192.168.4.115,172.217.160.78,443
192.168.2.112,10.0.0.151,1433
192.168.2.252,10.0.1.183,3306
192.168.2.188,10.0.1.199,3306
192.168.3.68,13.107.42.14,80
192.168.5.170,10.0.0.25,22
192.168.4.115,199.232.69.194,80
192.168.5.82,10.0.0.27,22
192.168.2.51,10.0.0.1,3389
192.168.3.68,10.0.0.1,21
192.168.1.114,13.107.42.14,80
192.168.2.144,10.0.1.215,3306
192.168.3.68,172.217.160.78,53
192.168.3.31,142.250.190.46,80
192.168.2.110,172.217.160.78,443
192.168.1.111,13.107.42.14,443
192.168.2.73,10.0.1.34,3306
192.168.5.252,10.0.0.17,3389
192.168.5.252,151.101.1.69,53
192.168.1.114,10.0.0.149,3389
192.168.2.153,10.0.0.149,22
192.168.1.218,31.13.72.36,53
192.168.2.146,10.0.0.245,3389
192.168.1.111,10.0.0.149,3389
192.168.3.246,10.0.0.27,3389
192.168.3.68,142.250.190.46,21
192.168.1.218,10.0.0.27,3389
192.168.2.33,10.0.1.137,3306
192.168.2.153,10.0.0.25,3389
192.168.1.194,142.250.190.46,80
192.168.1.114,151.101.1.69,80
192.168.1.114,13.107.42.14,53
192.168.2.156,10.0.1.94,3306
192.168.3.246,10.0.0.151,3389
192.168.5.170,10.0.0.245,22
192.168.2.146,31.13.72.36,443
192.168.2.146,10.0.1.47,3306
192.168.2.146,151.101.1.69,1433
192.168.5.82,52.94.236.248,443
192.168.2.146,31.13.72.36,53
192.168.1.114,10.0.0.1,22
192.168.1.114,10.0.0.27,22
192.168.2.110,10.0.0.151,22
192.168.2.146,13.107.42.14,3306
192.168.4.115,10.0.0.245,3389
192.168.2.61,10.0.1.54,3306
192.168.2.110,151.101.1.69,23
192.168.2.112,52.94.236.248,53
192.168.3.246,31.13.72.36,443
192.168.1.114,31.13.72.36,53
192.168.1.194,104.244.42.65,80
192.168.2.212,10.0.1.140,3306
192.168.2.26,10.0.1.38,3306
192.168.5.82,10.0.0.32,22
192.168.4.73,10.0.0.149,22
192.168.2.39,10.0.1.246,3306
192.168.5.229,142.250.190.46,53
192.168.1.114,10.0.0.25,22
192.168.5.82,10.0.0.25,22
192.168.4.115,142.250.190.46,80
192.168.2.110,10.0.0.119,22
192.168.4.115,10.0.0.245,3389
192.168.1.111,199.232.69.194,443
192.168.1.194,10.0.0.27,22
192.168.5.229,10.0.0.27,3389
192.168.4.73,10.0.0.27,3389
192.168.2.110,10.0.0.245,1433
192.168.2.112,142.250.190.46,80
192.168.2.51,10.0.0.25,3389
192.168.1.114,10.0.0.151,3389
192.168.1.194,23.185.0.2,53
