timestamp,source.ip,host.collector,destination.port,destination.ip,observer.egress.zone,observer.ingress.zone,rule.name
2025-04-06T09:13:58Z,192.168.5.252,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-06T09:14:05Z,192.168.2.112,fw-collector-02,161,31.13.72.36,dmz,application,allow-any-any
2025-04-06T09:14:09Z,192.168.5.229,fw-collector-02,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-06T09:14:37Z,192.168.3.246,fw-collector-01,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-06T09:15:14Z,192.168.5.82,fw-collector-03,80,31.13.72.36,external,internal,allow-web-http
2025-04-06T09:15:41Z,192.168.3.246,fw-collector-03,80,23.185.0.2,external,internal,allow-web-http
2025-04-06T09:17:36Z,192.168.2.153,fw-collector-01,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-06T09:18:17Z,192.168.2.17,fw-collector-02,3306,10.0.1.166,database,application,allow-database-access
2025-04-06T09:18:24Z,192.168.2.109,fw-collector-03,3306,10.0.1.142,database,application,allow-database-access
2025-04-06T09:20:30Z,192.168.2.146,fw-collector-03,443,151.101.1.69,external,internal,allow-web-https
2025-04-06T09:20:41Z,192.168.2.110,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-06T09:20:55Z,192.168.2.51,fw-collector-02,80,151.101.1.69,external,internal,allow-web-http
2025-04-06T09:22:24Z,192.168.1.111,fw-collector-02,443,151.101.1.69,external,internal,allow-web-https
2025-04-06T09:22:36Z,192.168.5.170,fw-collector-03,80,199.232.69.194,external,internal,allow-web-http
2025-04-06T09:25:23Z,192.168.2.110,fw-collector-03,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-06T09:25:59Z,192.168.2.1,fw-collector-01,3306,10.0.1.238,database,application,allow-database-access
2025-04-06T09:26:58Z,192.168.2.153,fw-collector-02,443,151.101.1.69,external,internal,allow-web-https
2025-04-06T09:27:35Z,192.168.3.68,fw-collector-02,80,151.101.193.69,external,internal,allow-web-http
2025-04-06T09:28:07Z,192.168.2.122,fw-collector-03,3306,10.0.1.240,database,application,allow-database-access
2025-04-06T09:30:05Z,192.168.3.31,fw-collector-02,1433,10.0.0.25,database,dmz,allow-any-any
2025-04-06T09:31:23Z,192.168.2.146,fw-collector-03,443,13.107.42.14,external,internal,allow-web-https
2025-04-06T09:31:59Z,192.168.5.252,fw-collector-01,53,151.101.1.69,external,internal,allow-dns
2025-04-06T09:32:00Z,192.168.2.249,fw-collector-01,3306,10.0.1.176,database,application,allow-database-access
2025-04-06T09:32:18Z,192.168.1.194,fw-collector-01,443,172.217.160.78,external,internal,allow-web-https
2025-04-06T09:33:32Z,192.168.4.88,fw-collector-01,443,23.185.0.2,external,internal,allow-web-https
2025-04-06T09:36:53Z,192.168.4.115,fw-collector-02,80,104.244.42.65,external,internal,allow-web-http
2025-04-06T09:39:01Z,192.168.1.114,fw-collector-02,53,23.185.0.2,external,internal,allow-dns
2025-04-06T09:40:38Z,192.168.4.115,fw-collector-01,80,199.232.69.194,external,internal,allow-web-http
2025-04-06T09:40:45Z,192.168.2.83,fw-collector-02,3306,10.0.1.117,database,application,allow-database-access
2025-04-06T09:41:21Z,192.168.4.88,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-06T09:41:29Z,192.168.5.252,fw-collector-03,80,151.101.193.69,external,internal,allow-web-http
2025-04-06T09:42:50Z,192.168.4.115,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T09:43:07Z,192.168.2.40,fw-collector-02,3306,10.0.1.164,database,application,allow-database-access
2025-04-06T09:44:43Z,192.168.1.111,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-06T09:46:15Z,192.168.3.68,fw-collector-01,53,52.94.236.248,external,internal,allow-dns
2025-04-06T09:49:53Z,192.168.4.115,fw-collector-01,1433,31.13.72.36,external,database,allow-any-any
2025-04-06T09:50:45Z,192.168.5.229,fw-collector-01,80,151.101.1.69,external,internal,allow-web-http
2025-04-06T09:51:59Z,192.168.5.252,fw-collector-02,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-06T09:52:11Z,192.168.2.84,fw-collector-01,3306,10.0.1.49,database,application,allow-database-access
2025-04-06T09:53:03Z,192.168.2.146,fw-collector-01,53,199.232.69.194,external,internal,allow-dns
2025-04-06T09:56:02Z,192.168.5.252,fw-collector-01,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-06T09:56:13Z,192.168.5.170,fw-collector-03,443,142.250.190.46,external,internal,allow-web-https
2025-04-06T09:56:49Z,192.168.5.170,fw-collector-01,443,13.107.42.14,external,internal,allow-web-https
2025-04-06T09:59:08Z,192.168.5.82,fw-collector-01,25,10.0.0.149,database,dmz,allow-any-any
2025-04-06T10:05:07Z,192.168.5.252,fw-collector-02,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-06T10:05:07Z,192.168.4.238,fw-collector-02,80,151.101.1.69,external,internal,allow-web-http
2025-04-06T10:06:45Z,192.168.4.238,fw-collector-02,53,13.107.42.14,external,internal,allow-dns
2025-04-06T10:07:22Z,192.168.2.51,fw-collector-01,80,104.244.42.65,external,internal,allow-web-http
2025-04-06T10:07:57Z,192.168.3.31,fw-collector-02,443,151.101.1.69,external,internal,allow-web-https
2025-04-06T10:08:22Z,192.168.2.146,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T10:09:25Z,192.168.5.229,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T10:09:51Z,192.168.4.115,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-06T10:10:14Z,192.168.2.146,fw-collector-03,3306,10.0.1.34,database,application,allow-database-access
2025-04-06T10:10:18Z,192.168.3.246,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-06T10:12:15Z,192.168.2.110,fw-collector-01,161,10.0.0.32,application,external,allow-any-any
2025-04-06T10:12:19Z,192.168.5.170,fw-collector-03,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-06T10:12:49Z,192.168.2.146,fw-collector-01,443,10.0.0.25,dmz,application,allow-any-any
2025-04-06T10:12:54Z,192.168.5.252,fw-collector-02,53,199.232.69.194,external,internal,allow-dns
2025-04-06T10:13:19Z,192.168.2.108,fw-collector-03,3306,10.0.1.47,database,application,allow-database-access
2025-04-06T10:14:08Z,192.168.2.153,fw-collector-03,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-06T10:15:55Z,192.168.4.88,fw-collector-02,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-06T10:16:17Z,192.168.2.77,fw-collector-01,3306,10.0.1.6,database,application,allow-database-access
2025-04-06T10:16:23Z,192.168.2.44,fw-collector-03,3306,10.0.1.93,database,application,allow-database-access
2025-04-06T10:16:32Z,192.168.1.194,fw-collector-02,3389,10.0.0.32,internal,database,allow-any-any
2025-04-06T10:16:51Z,192.168.1.194,fw-collector-02,1433,10.0.0.25,database,external,allow-any-any
2025-04-06T10:18:19Z,192.168.2.51,fw-collector-03,443,142.250.190.46,external,internal,allow-web-https
2025-04-06T10:18:26Z,192.168.2.112,fw-collector-02,1433,10.0.0.25,external,dmz,allow-any-any
2025-04-06T10:20:06Z,192.168.4.238,fw-collector-03,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-06T10:20:13Z,192.168.2.237,fw-collector-03,3306,10.0.1.146,database,application,allow-database-access
2025-04-06T10:22:21Z,192.168.3.31,fw-collector-02,443,142.250.190.46,external,internal,allow-web-https
2025-04-06T10:22:26Z,192.168.2.201,fw-collector-01,3306,10.0.1.46,database,application,allow-database-access
2025-04-06T10:22:50Z,192.168.1.194,fw-collector-02,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-06T10:23:42Z,192.168.5.170,fw-collector-01,80,52.94.236.248,external,internal,allow-web-http
2025-04-06T10:24:58Z,192.168.4.88,fw-collector-02,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-06T10:25:02Z,192.168.2.112,fw-collector-01,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-06T10:28:13Z,192.168.2.110,fw-collector-01,53,52.94.236.248,external,internal,allow-dns
2025-04-06T10:28:13Z,192.168.2.218,fw-collector-03,3306,10.0.1.235,database,application,allow-database-access
2025-04-06T10:29:34Z,192.168.2.110,fw-collector-02,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-06T10:34:18Z,192.168.3.31,fw-collector-02,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-06T10:35:44Z,192.168.5.82,fw-collector-01,443,199.232.69.194,external,internal,allow-web-https
2025-04-06T10:36:42Z,192.168.2.153,fw-collector-02,443,151.101.193.69,external,internal,allow-web-https
2025-04-06T10:36:49Z,192.168.2.50,fw-collector-02,3306,10.0.1.233,database,application,allow-database-access
2025-04-06T10:41:15Z,192.168.4.73,fw-collector-01,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-06T10:41:32Z,192.168.2.131,fw-collector-01,3306,10.0.1.226,database,application,allow-database-access
2025-04-06T10:42:08Z,192.168.2.216,fw-collector-02,3306,10.0.1.217,database,application,allow-database-access
2025-04-06T10:44:42Z,192.168.3.68,fw-collector-03,80,10.0.0.245,external,database,allow-any-any
2025-04-06T10:44:57Z,192.168.1.194,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T10:46:05Z,192.168.4.238,fw-collector-03,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-06T10:46:06Z,192.168.3.68,fw-collector-01,53,151.101.1.69,external,internal,allow-dns
2025-04-06T10:46:12Z,192.168.2.51,fw-collector-02,53,172.217.160.78,external,internal,allow-dns
2025-04-06T10:46:26Z,192.168.2.146,fw-collector-02,53,142.250.190.46,external,internal,allow-dns
2025-04-06T10:50:35Z,192.168.2.94,fw-collector-01,3306,10.0.1.181,database,application,allow-database-access
2025-04-06T10:52:35Z,192.168.1.111,fw-collector-03,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-06T10:52:43Z,192.168.3.68,fw-collector-02,53,151.101.1.69,external,internal,allow-dns
2025-04-06T10:54:49Z,192.168.2.124,fw-collector-02,3306,10.0.1.15,database,application,allow-database-access
2025-04-06T10:55:33Z,192.168.5.229,fw-collector-03,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-06T10:56:38Z,192.168.3.68,fw-collector-02,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-06T10:57:07Z,192.168.3.31,fw-collector-03,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-06T10:57:09Z,192.168.2.153,fw-collector-01,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-06T10:57:23Z,192.168.2.110,fw-collector-02,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-06T10:57:40Z,192.168.5.252,fw-collector-01,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-06T10:58:03Z,192.168.3.31,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T10:58:30Z,192.168.2.110,fw-collector-02,1433,23.185.0.2,external,dmz,allow-any-any
2025-04-06T11:00:13Z,192.168.3.31,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-06T11:00:15Z,192.168.2.51,fw-collector-01,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-06T11:00:22Z,192.168.4.88,fw-collector-03,443,104.244.42.65,external,internal,allow-web-https
2025-04-06T11:01:34Z,192.168.4.115,fw-collector-01,53,151.101.1.69,external,internal,allow-dns
2025-04-06T11:02:16Z,192.168.1.218,fw-collector-03,80,172.217.160.78,external,internal,allow-web-http
2025-04-06T11:03:08Z,192.168.5.170,fw-collector-03,80,199.232.69.194,external,internal,allow-web-http
2025-04-06T11:06:47Z,192.168.3.31,fw-collector-01,443,172.217.160.78,external,internal,allow-web-https
2025-04-06T11:06:55Z,192.168.5.229,fw-collector-01,3389,10.0.0.149,application,dmz,allow-any-any
2025-04-06T11:07:58Z,192.168.4.115,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T11:09:35Z,192.168.3.246,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T11:09:54Z,192.168.1.194,fw-collector-01,53,199.232.69.194,external,internal,allow-dns
2025-04-06T11:12:34Z,192.168.4.238,fw-collector-01,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-06T11:13:54Z,192.168.2.51,fw-collector-02,53,13.107.42.14,external,internal,allow-dns
2025-04-06T11:14:49Z,192.168.3.31,fw-collector-03,53,172.217.160.78,external,internal,allow-dns
2025-04-06T11:16:51Z,192.168.1.218,fw-collector-01,80,13.107.42.14,external,internal,allow-web-http
2025-04-06T11:17:16Z,192.168.3.31,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-06T11:19:25Z,192.168.1.114,fw-collector-02,80,151.101.1.69,external,internal,allow-web-http
2025-04-06T11:20:30Z,192.168.2.112,fw-collector-02,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-06T11:20:39Z,192.168.1.194,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-06T11:21:13Z,192.168.2.153,fw-collector-02,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-06T11:21:51Z,192.168.4.238,fw-collector-02,443,151.101.1.69,application,internal,allow-any-any
2025-04-06T11:23:15Z,192.168.5.170,fw-collector-02,443,13.107.42.14,external,internal,allow-web-https
2025-04-06T11:25:40Z,192.168.5.252,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-06T11:25:45Z,192.168.4.73,fw-collector-01,53,52.94.236.248,external,internal,allow-dns
2025-04-06T11:26:32Z,192.168.1.194,fw-collector-02,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-06T11:26:40Z,192.168.5.170,fw-collector-01,80,52.94.236.248,external,internal,allow-web-http
2025-04-06T11:29:40Z,192.168.2.136,fw-collector-01,3306,10.0.1.95,database,application,allow-database-access
2025-04-06T11:29:47Z,192.168.5.170,fw-collector-01,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-06T11:30:30Z,192.168.4.238,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T11:32:48Z,192.168.2.110,fw-collector-03,80,172.217.160.78,external,internal,allow-any-any
2025-04-06T11:33:15Z,192.168.3.68,fw-collector-03,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-06T11:34:15Z,192.168.4.238,fw-collector-03,21,199.232.69.194,application,external,allow-any-any
2025-04-06T11:35:09Z,192.168.3.246,fw-collector-03,80,172.217.160.78,external,internal,allow-web-http
2025-04-06T11:37:43Z,192.168.3.68,fw-collector-01,80,31.13.72.36,external,internal,allow-web-http
2025-04-06T11:37:46Z,192.168.4.88,fw-collector-02,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-06T11:37:50Z,192.168.3.68,fw-collector-03,80,151.101.1.69,external,internal,allow-web-http
2025-04-06T11:38:08Z,192.168.5.170,fw-collector-02,53,31.13.72.36,external,internal,allow-dns
2025-04-06T11:38:24Z,192.168.1.114,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T11:38:26Z,192.168.1.194,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-06T11:39:04Z,192.168.5.252,fw-collector-01,80,151.101.193.69,external,internal,allow-web-http
2025-04-06T11:39:20Z,192.168.2.110,fw-collector-03,443,151.101.193.69,external,internal,allow-web-https
2025-04-06T11:40:15Z,192.168.4.238,fw-collector-01,443,13.107.42.14,external,internal,allow-web-https
2025-04-06T11:41:29Z,192.168.4.238,fw-collector-02,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-06T11:42:13Z,192.168.3.31,fw-collector-03,443,172.217.160.78,external,internal,allow-web-https
2025-04-06T11:43:06Z,192.168.1.114,fw-collector-03,53,13.107.42.14,external,internal,allow-dns
2025-04-06T11:43:13Z,192.168.5.170,fw-collector-03,3306,31.13.72.36,dmz,application,allow-any-any
2025-04-06T11:43:59Z,192.168.4.88,fw-collector-03,23,10.0.0.27,internal,database,allow-any-any
2025-04-06T11:45:08Z,192.168.5.82,fw-collector-02,80,199.232.69.194,external,internal,allow-web-http
2025-04-06T11:45:19Z,192.168.1.194,fw-collector-01,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-06T11:46:22Z,192.168.3.68,fw-collector-02,53,31.13.72.36,external,internal,allow-dns
2025-04-06T11:46:40Z,192.168.3.31,fw-collector-03,25,31.13.72.36,dmz,application,allow-any-any
2025-04-06T11:48:02Z,192.168.1.194,fw-collector-03,53,104.244.42.65,external,internal,allow-dns
2025-04-06T11:48:39Z,192.168.3.246,fw-collector-01,53,151.101.193.69,external,internal,allow-dns
2025-04-06T11:48:50Z,192.168.4.73,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-06T11:50:24Z,192.168.1.218,fw-collector-02,443,10.0.0.119,dmz,internal,allow-any-any
2025-04-06T11:51:02Z,192.168.1.218,fw-collector-02,443,13.107.42.14,external,internal,allow-web-https
2025-04-06T11:51:13Z,192.168.4.73,fw-collector-01,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-06T11:53:22Z,192.168.1.111,fw-collector-02,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-06T11:54:07Z,192.168.1.111,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T11:56:57Z,192.168.1.218,fw-collector-03,80,13.107.42.14,external,internal,allow-web-http
2025-04-06T11:58:42Z,192.168.5.82,fw-collector-02,3306,10.0.0.32,database,internal,allow-any-any
2025-04-06T11:59:37Z,192.168.2.153,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-06T12:01:02Z,192.168.5.252,fw-collector-01,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-06T12:01:43Z,192.168.2.88,fw-collector-03,3306,10.0.1.136,database,application,allow-database-access
2025-04-06T12:02:27Z,192.168.5.252,fw-collector-03,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-06T12:05:53Z,192.168.2.153,fw-collector-03,443,151.101.1.69,external,internal,allow-web-https
2025-04-06T12:06:06Z,192.168.2.178,fw-collector-01,3306,10.0.1.36,database,application,allow-database-access
2025-04-06T12:06:16Z,192.168.4.88,fw-collector-02,80,151.101.193.69,external,internal,allow-web-http
2025-04-06T12:06:56Z,192.168.3.31,fw-collector-01,443,13.107.42.14,external,internal,allow-web-https
2025-04-06T12:07:49Z,192.168.5.82,fw-collector-02,443,142.250.190.46,external,internal,allow-web-https
2025-04-06T12:07:57Z,192.168.2.13,fw-collector-03,3306,10.0.1.142,database,application,allow-database-access
2025-04-06T12:08:04Z,192.168.5.252,fw-collector-02,3306,151.101.193.69,external,dmz,allow-any-any
2025-04-06T12:08:57Z,192.168.2.153,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T12:09:47Z,192.168.2.159,fw-collector-01,3306,10.0.1.77,database,application,allow-database-access
2025-04-06T12:09:58Z,192.168.4.238,fw-collector-01,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-06T12:10:18Z,192.168.2.196,fw-collector-01,3306,10.0.1.101,database,application,allow-database-access
2025-04-06T12:10:45Z,192.168.2.110,fw-collector-01,53,13.107.42.14,external,internal,allow-dns
2025-04-06T12:11:41Z,192.168.3.31,fw-collector-02,443,151.101.193.69,external,internal,allow-web-https
2025-04-06T12:11:49Z,192.168.2.128,fw-collector-01,3306,10.0.1.69,database,application,allow-database-access
2025-04-06T12:13:11Z,192.168.3.246,fw-collector-01,80,13.107.42.14,external,internal,allow-web-http
2025-04-06T12:13:20Z,192.168.2.110,fw-collector-03,53,13.107.42.14,database,application,allow-any-any
2025-04-06T12:14:34Z,192.168.2.44,fw-collector-02,3306,10.0.1.195,database,application,allow-database-access
2025-04-06T12:14:44Z,192.168.2.112,fw-collector-03,80,172.217.160.78,external,internal,allow-web-http
2025-04-06T12:15:08Z,192.168.2.146,fw-collector-01,443,10.0.0.245,external,application,allow-any-any
2025-04-06T12:15:27Z,192.168.5.82,fw-collector-03,3389,23.185.0.2,database,external,allow-any-any
2025-04-06T12:15:35Z,192.168.3.68,fw-collector-03,443,13.107.42.14,external,internal,allow-web-https
2025-04-06T12:16:36Z,192.168.4.88,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-06T12:17:22Z,192.168.5.229,fw-collector-02,21,199.232.69.194,database,internal,allow-any-any
2025-04-06T12:18:48Z,192.168.5.170,fw-collector-02,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-06T12:19:05Z,192.168.5.170,fw-collector-03,53,104.244.42.65,external,internal,allow-dns
2025-04-06T12:20:33Z,192.168.4.115,fw-collector-01,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-06T12:20:39Z,192.168.1.114,fw-collector-02,53,172.217.160.78,external,internal,allow-dns
2025-04-06T12:21:33Z,192.168.4.115,fw-collector-03,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-06T12:21:54Z,192.168.4.88,fw-collector-02,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-06T12:23:50Z,192.168.1.114,fw-collector-03,53,172.217.160.78,external,internal,allow-dns
2025-04-06T12:25:13Z,192.168.1.218,fw-collector-02,443,52.94.236.248,external,internal,allow-web-https
2025-04-06T12:25:27Z,192.168.2.146,fw-collector-03,3389,10.0.0.149,dmz,internal,allow-rdp
